# === Skript's variable storage ===
# Please do not modify this file manually!
#
# version: 2.15.2

bb::ai::hold, long, 00000000000000D4
vic::upkeep::12, long, 0000000000000000
vic::upkeep::13, long, 0000000000000000
vic::upkeep::14, long, 0000000000000000
vic::upkeep::15, long, 0000000000000000
vic::upkeep::16, long, 0000000000000000
vic::upkeep::17, long, 0000000000000000
vic::upkeep::18, long, 0000000000000000
vic::upkeep::19, long, 0000000000000000
vic::uscale, long, 0000000000000001
vic::vclock, long, 0000000000008772
물류::cfg::강도비율, double, 3FE6666666666666
물류::cfg::개장, long, 00000000000000B4
물류::cfg::게시판최대, long, 0000000000000008
물류::cfg::고가배수, long, 0000000000000002
물류::cfg::공지등급, long, 0000000000000005
물류::cfg::극비배수, long, 0000000000000002
물류::cfg::기본보상, long, 0000000000000014
물류::cfg::기본속도, double, 3FC999999999999A
물류::cfg::긴급배수, long, 0000000000000003
물류::cfg::긴급위약금, long, 0000000000000032
물류::cfg::긴급초, long, 000000000000005A
물류::cfg::대란, long, 00000000000000B4
물류::cfg::마감, long, 0000000000000078
물류::cfg::보상상한, long, 00000000000005DC
물류::cfg::보험비율, double, 3FB999999999999A
물류::cfg::부활대기, long, 000000000000001E
물류::cfg::블록당, double, 3FD999999999999A
물류::cfg::성수기, long, 00000000000001A4
물류::cfg::속도감소, double, 3FB1EB851EB851EC
물류::cfg::안전반경, long, 0000000000000014
물류::cfg::익명비율, double, 3FE3333333333333
물류::cfg::인정반경, long, 0000000000000006
물류::cfg::점프봉쇄, long, 0000000000000004
물류::cfg::주문간격, long, 0000000000000014
물류::cfg::최대적재, long, 0000000000000006
물류::cfg::최소인원, long, 0000000000000002
물류::대기::1, boolean, 01
물류::대기::2, boolean, 01
물류::대기::3, boolean, 01
물류::대기::4, boolean, 01
물류::대기::11, boolean, 01
물류::대기::12, boolean, 01
물류::대기::13, boolean, 01
물류::대기::14, boolean, 01
물류::등급가중::1, long, 000000000000017C
물류::등급가중::2, long, 00000000000000FA
물류::등급가중::3, long, 00000000000000A0
물류::등급가중::4, long, 0000000000000064
물류::등급가중::5, long, 000000000000003C
물류::등급가중::6, long, 000000000000001E
물류::등급가중::7, long, 000000000000000C
물류::등급가중::8, long, 0000000000000005
물류::등급가중::9, long, 0000000000000002
물류::등급가중::10, long, 0000000000000001
물류::등급동물::1, string, 8026EB8BAD2CEAB09C2CEAB09CEAB5ACEBA6AC2CEC98A4EBA6AC20EC8388EB81BC2CEB82A0ECA590
물류::등급동물::2, string, 8015EC83882CEB8FBCECA7802CEC96912CED86A0EB81BC
물류::등급동물::3, string, 801EEC97ACEC9AB02CEB8488EAB5ACEBA6AC2CEC8898EB8BAC2CED8EADEAB784
물류::등급동물::4, string, 801EED8C90EB8BA42CEB8A91EB8C802CED919CEBB2942CECBD94EC958CEB9DBC
물류::등급동물::5, string, 801EEC82ACEC9E902CEAB3B02CEB8F85EC8898EBA6AC2CECBD94EBBF94EC868C
물류::등급동물::6, string, 8023EAB7B8EBA6ACED95802CEBB688EC82ACECA1B02CECBC80EBA5B4EBB2A0EBA19CEC8AA4
물류::등급동물::7, string, 8026EC84B1EC9AB4EAB3A0EB9E982CEC9D80ED9598EC97ACEC9AB02CED989CEC84B1EC82ACEC8AB4
물류::등급동물::8, string, 801DEAB7B8EBA6BCEC9E90EB8A91EB8C802CEBACB4EBAA85EC9D9820EC958C
물류::등급동물::9, string, 801EEC98A4EB8B8820ED8380EC9DB4EAB1B02CEC9881EAB281EC9D9820EC9AA9
물류::등급동물::10, string, 800DECB0BDEC84B8EC9D9820EC958C
물류::등급배수::1, long, 0000000000000001
물류::등급배수::2, double, 3FF4CCCCCCCCCCCD
물류::등급배수::3, double, 3FFB333333333333
물류::등급배수::4, double, 400199999999999A
물류::등급배수::5, long, 0000000000000003
물류::등급배수::6, long, 0000000000000004
물류::등급배수::7, double, 4016000000000000
물류::등급배수::8, long, 0000000000000007
물류::등급배수::9, long, 0000000000000009
물류::등급배수::10, long, 000000000000000C
물류::등급색::1, string, 80022637
물류::등급색::2, string, 80022661
물류::등급색::3, string, 80022662
물류::등급색::4, string, 80022664
물류::등급색::5, string, 80022636
물류::등급색::6, string, 80022663
물류::등급색::7, string, 80022635
물류::등급색::8, string, 80022638
물류::등급색::9, string, 80022665
물류::등급색::10, string, 80022666
물류::등급이름::1, string, 8006EC9DBCEBB098
물류::등급이름::2, string, 8006ED9DACEAB780
물류::등급이름::3, string, 8006EBA088EC96B4
물류::등급이름::4, string, 8006EC9790ED94BD
물류::등급이름::5, string, 8006ECA084EC84A4
물류::등급이름::6, string, 8006EC8BA0ED9994
물류::등급이름::7, string, 8009ECBD94EC8AA4EBAFB9
물류::등급이름::8, string, 8006EBB984EBB080
물류::등급이름::9, string, 8009EC9DB4ED84B0EB8490
물류::등급이름::10, string, 8009EB9494EBB094EC9DB8
물류::마을, location, 8605776F726C6480FF0000000181046E616D65208005776F726C640178094000000000000000017909C04E000000000000017A0940200000000000000570697463680800000000037961770800000000
물류::목적지::1, location, 8605776F726C6480FF0000000181046E616D65208005776F726C640178094058400000000000017909C04E000000000000017A09404F8000000000000570697463680800000000037961770800000000
물류::목적지::2, location, 8605776F726C6480FF0000000181046E616D65208005776F726C640178094000000000000000017909C04E000000000000017A09405D8000000000000570697463680800000000037961770800000000
물류::목적지::3, location, 8605776F726C6480FF0000000181046E616D65208005776F726C64017809C057400000000000017909C04E000000000000017A09404F8000000000000570697463680800000000037961770800000000
물류::목적지::4, location, 8605776F726C6480FF0000000181046E616D65208005776F726C64017809C057400000000000017909C04E000000000000017A09C0478000000000000570697463680800000000037961770800000000
물류::목적지::5, location, 8605776F726C6480FF0000000181046E616D65208005776F726C640178094000000000000000017909C04E000000000000017A09C0598000000000000570697463680800000000037961770800000000
물류::목적지::6, location, 8605776F726C6480FF0000000181046E616D65208005776F726C640178094058400000000000017909C04E000000000000017A09C0478000000000000570697463680800000000037961770800000000
물류::목적지이름::1, string, 8006ED95ADEAB5AC
물류::목적지이름::2, string, 8009ECA09CEBA0A8EC868C
물류::목적지이름::3, string, 8006EC8B9CEC9EA5
물류::목적지이름::4, string, 8009ECA095EAB1B0EC9EA5
물류::목적지이름::5, string, 8009ECB184EC849DEC9EA5
물류::목적지이름::6, string, 8009EBB0A9EC9597EAB084
물류::번호, long, 000000000000000E
물류::상태, string, 8006ECA784ED9689
물류::슬롯상품::d278232c-1a5d-4aad-b93c-42f29115bd93::1, string, 8003EAB280
물류::슬롯상품::d278232c-1a5d-4aad-b93c-42f29115bd93::3, string, 8006EAB091EC98B7
물류::슬롯상품::d278232c-1a5d-4aad-b93c-42f29115bd93::5, string, 8003ED999C
물류::슬롯상품::d278232c-1a5d-4aad-b93c-42f29115bd93::7, string, 8006EBACBCEC95BD
물류::시간, long, 00000000000000CE
물류::알이름::1, string, 8009EC9981EBBF8CEBB3BC
물류::알이름::2, string, 8009EC8AACEB9E91EC9DB4
물류::알풀::1, itemstack, 810576616C756520810876616C75653A0A20203D3D3A206F72672E62756B6B69742E696E76656E746F72792E4974656D537461636B0A20204461746156657273696F6E3A20343637310A202069643A206D696E6563726166743A636869636B656E5F737061776E5F6567670A2020636F756E743A20310A2020636F6D706F6E656E74733A0A202020206D696E6563726166743A637573746F6D5F6E616D653A20277B626F6C643A30622C636F6C6F723A2267726179222C6974616C69633A30622C6F6266757363617465643A30622C737472696B657468726F7567683A30622C746578743A22EC9DBCEBB098222C756E6465726C696E65643A30627D270A2020736368656D615F76657273696F6E3A20310A
물류::알풀::2, itemstack, 810576616C756520810876616C75653A0A20203D3D3A206F72672E62756B6B69742E696E76656E746F72792E4974656D537461636B0A20204461746156657273696F6E3A20343637310A202069643A206D696E6563726166743A706172726F745F737061776E5F6567670A2020636F756E743A20310A2020636F6D706F6E656E74733A0A202020206D696E6563726166743A637573746F6D5F6E616D653A20277B626F6C643A30622C636F6C6F723A22677265656E222C6974616C69633A30622C6F6266757363617465643A30622C737472696B657468726F7567683A30622C746578743A22ED9DACEAB780222C756E6465726C696E65643A30627D270A2020736368656D615F76657273696F6E3A20310A
물류::알풀::3, itemstack, 810576616C756520810476616C75653A0A20203D3D3A206F72672E62756B6B69742E696E76656E746F72792E4974656D537461636B0A20204461746156657273696F6E3A20343637310A202069643A206D696E6563726166743A666F785F737061776E5F6567670A2020636F756E743A20310A2020636F6D706F6E656E74733A0A202020206D696E6563726166743A637573746F6D5F6E616D653A20277B626F6C643A30622C636F6C6F723A2261717561222C6974616C69633A30622C6F6266757363617465643A30622C737472696B657468726F7567683A30622C746578743A22EBA088EC96B4222C756E6465726C696E65643A30627D270A2020736368656D615F76657273696F6E3A20310A
물류::알풀::4, itemstack, 810576616C756520810E76616C75653A0A20203D3D3A206F72672E62756B6B69742E696E76656E746F72792E4974656D537461636B0A20204461746156657273696F6E3A20343637310A202069643A206D696E6563726166743A70616E64615F737061776E5F6567670A2020636F756E743A20310A2020636F6D706F6E656E74733A0A202020206D696E6563726166743A637573746F6D5F6E616D653A20277B626F6C643A30622C636F6C6F723A226C696768745F707572706C65222C6974616C69633A30622C6F6266757363617465643A30622C737472696B657468726F7567683A30622C746578743A22EC9790ED94BD222C756E6465726C696E65643A30627D270A2020736368656D615F76657273696F6E3A20310A
물류::알풀::5, itemstack, 810576616C756520810276616C75653A0A20203D3D3A206F72672E62756B6B69742E696E76656E746F72792E4974656D537461636B0A20204461746156657273696F6E3A20343637310A202069643A206D696E6563726166743A736E69666665725F6567670A2020636F756E743A20310A2020636F6D706F6E656E74733A0A202020206D696E6563726166743A637573746F6D5F6E616D653A20277B626F6C643A30622C636F6C6F723A22676F6C64222C6974616C69633A30622C6F6266757363617465643A30622C737472696B657468726F7567683A30622C746578743A22ECA084EC84A4222C756E6465726C696E65643A30627D270A2020736368656D615F76657273696F6E3A20310A
물류::알풀::6, itemstack, 810576616C756520810576616C75653A0A20203D3D3A206F72672E62756B6B69742E696E76656E746F72792E4974656D537461636B0A20204461746156657273696F6E3A20343637310A202069643A206D696E6563726166743A626C617A655F737061776E5F6567670A2020636F756E743A20310A2020636F6D706F6E656E74733A0A202020206D696E6563726166743A637573746F6D5F6E616D653A20277B626F6C643A30622C636F6C6F723A22726564222C6974616C69633A30622C6F6266757363617465643A30622C737472696B657468726F7567683A30622C746578743A22EC8BA0ED9994222C756E6465726C696E65643A30627D270A2020736368656D615F76657273696F6E3A20310A
물류::알풀::7, itemstack, 810576616C756520811076616C75653A0A20203D3D3A206F72672E62756B6B69742E696E76656E746F72792E4974656D537461636B0A20204461746156657273696F6E3A20343637310A202069643A206D696E6563726166743A616C6C61795F737061776E5F6567670A2020636F756E743A20310A2020636F6D706F6E656E74733A0A202020206D696E6563726166743A637573746F6D5F6E616D653A20277B626F6C643A30622C636F6C6F723A226461726B5F707572706C65222C6974616C69633A30622C6F6266757363617465643A30622C737472696B657468726F7567683A30622C746578743A22ECBD94EC8AA4EBAFB9222C756E6465726C696E65643A30627D270A2020736368656D615F76657273696F6E3A20310A
물류::알풀::8, itemstack, 810576616C756520810C76616C75653A0A20203D3D3A206F72672E62756B6B69742E696E76656E746F72792E4974656D537461636B0A20204461746156657273696F6E3A20343637310A202069643A206D696E6563726166743A77617264656E5F737061776E5F6567670A2020636F756E743A20310A2020636F6D706F6E656E74733A0A202020206D696E6563726166743A637573746F6D5F6E616D653A20277B626F6C643A30622C636F6C6F723A226461726B5F67726179222C6974616C69633A30622C6F6266757363617465643A30622C737472696B657468726F7567683A30622C746578743A22EBB984EBB080222C756E6465726C696E65643A30627D270A2020736368656D615F76657273696F6E3A20310A
물류::알풀::9, itemstack, 810576616C756520810676616C75653A0A20203D3D3A206F72672E62756B6B69742E696E76656E746F72792E4974656D537461636B0A20204461746156657273696F6E3A20343637310A202069643A206D696E6563726166743A747572746C655F6567670A2020636F756E743A20310A2020636F6D706F6E656E74733A0A202020206D696E6563726166743A637573746F6D5F6E616D653A20277B626F6C643A30622C636F6C6F723A2279656C6C6F77222C6974616C69633A30622C6F6266757363617465643A30622C737472696B657468726F7567683A30622C746578743A22EC9DB4ED84B0EB8490222C756E6465726C696E65643A30627D270A2020736368656D615F76657273696F6E3A20310A
물류::알풀::10, itemstack, 810576616C756520810576616C75653A0A20203D3D3A206F72672E62756B6B69742E696E76656E746F72792E4974656D537461636B0A20204461746156657273696F6E3A20343637310A202069643A206D696E6563726166743A647261676F6E5F6567670A2020636F756E743A20310A2020636F6D706F6E656E74733A0A202020206D696E6563726166743A637573746F6D5F6E616D653A20277B626F6C643A30622C636F6C6F723A227768697465222C6974616C69633A30622C6F6266757363617465643A30622C737472696B657468726F7567683A30622C746578743A22EB9494EBB094EC9DB8222C756E6465726C696E65643A30627D270A2020736368656D615F76657273696F6E3A20310A
물류::알풀::11, itemstack, 810576616C75652080DD76616C75653A0A20203D3D3A206F72672E62756B6B69742E696E76656E746F72792E4974656D537461636B0A20204461746156657273696F6E3A20343637310A202069643A206D696E6563726166743A736C696D655F62616C6C0A2020636F756E743A20310A2020636F6D706F6E656E74733A0A202020206D696E6563726166743A637573746F6D5F6E616D653A20277B636F6C6F723A22677265656E222C736861646F775F636F6C6F723A2D31363733333639362C746578743A22EC8AACEB9E91EC9DB4227D270A2020736368656D615F76657273696F6E3A20310A
물류::알풀::12, itemstack, 810576616C75652080CD76616C75653A0A20203D3D3A206F72672E62756B6B69742E696E76656E746F72792E4974656D537461636B0A20204461746156657273696F6E3A20343637310A202069643A206D696E6563726166743A636C61795F62616C6C0A2020636F756E743A20310A2020636F6D706F6E656E74733A0A202020206D696E6563726166743A637573746F6D5F6E616D653A20277B626F6C643A31622C636F6C6F723A227768697465222C746578743A22EC9981EBBF8CEBB3BC227D270A2020736368656D615F76657273696F6E3A20310A
물류::알풀이름::1, string, 8006EC9DBCEBB098
물류::알풀이름::2, string, 8006ED9DACEAB780
물류::알풀이름::3, string, 8006EBA088EC96B4
물류::알풀이름::4, string, 8006EC9790ED94BD
물류::알풀이름::5, string, 8006ECA084EC84A4
물류::알풀이름::6, string, 8006EC8BA0ED9994
물류::알풀이름::7, string, 8009ECBD94EC8AA4EBAFB9
물류::알풀이름::8, string, 8006EBB984EBB080
물류::알풀이름::9, string, 8009EC9DB4ED84B0EB8490
물류::알풀이름::10, string, 8009EB9494EBB094EC9DB8
물류::알풀이름::11, string, 8009EC8AACEB9E91EC9DB4
물류::알풀이름::12, string, 8009EC9981EBBF8CEBB3BC
물류::은행::d278232c-1a5d-4aad-b93c-42f29115bd93, long, 00000000000001B0
물류::적재::d278232c-1a5d-4aad-b93c-42f29115bd93, long, 0000000000000000
물류::주문::1::등급, long, 0000000000000001
물류::주문::1::목적지, long, 0000000000000006
물류::주문::1::보상, long, 000000000000003A
물류::주문::1::알칸, long, 0000000000000004
물류::주문::1::유형, string, 8006EC9DBCEBB098
물류::주문::1::이름, string, 8006EC9790ED94BD
물류::주문::1::창고, long, 0000000000000004
물류::주문::2::등급, long, 0000000000000002
물류::주문::2::목적지, integer, 00000005
물류::주문::2::보상, long, 0000000000000072
물류::주문::2::알칸, long, 000000000000000B
물류::주문::2::유형, string, 8006EC9DBCEBB098
물류::주문::2::이름, string, 8009EC8AACEB9E91EC9DB4
물류::주문::2::창고, long, 0000000000000002
물류::주문::3::등급, long, 0000000000000002
물류::주문::3::목적지, integer, 00000002
물류::주문::3::보상, long, 0000000000000043
물류::주문::3::알칸, long, 0000000000000001
물류::주문::3::유형, string, 8006EC9DB5EBAA85
물류::주문::3::이름, string, 8006EC9DBCEBB098
물류::주문::3::창고, long, 0000000000000004
물류::주문::4::등급, long, 0000000000000003
물류::주문::4::목적지, long, 0000000000000002
물류::주문::4::보상, long, 0000000000000044
물류::주문::4::알칸, long, 0000000000000004
물류::주문::4::유형, string, 8006EC9DBCEBB098
물류::주문::4::이름, string, 8006EC9790ED94BD
물류::주문::4::창고, long, 0000000000000002
물류::주문::11::등급, long, 0000000000000005
물류::주문::11::목적지, long, 0000000000000003
물류::주문::11::보상, long, 000000000000008A
물류::주문::11::알칸, long, 0000000000000003
물류::주문::11::유형, string, 8006EC9DBCEBB098
물류::주문::11::이름, string, 8006EBA088EC96B4
물류::주문::11::창고, long, 0000000000000003
물류::주문::12::등급, long, 0000000000000005
물류::주문::12::목적지, integer, 00000003
물류::주문::12::보상, long, 0000000000000099
물류::주문::12::알칸, long, 000000000000000C
물류::주문::12::유형, string, 8006EC9DB5EBAA85
물류::주문::12::이름, string, 8009EC9981EBBF8CEBB3BC
물류::주문::12::창고, long, 0000000000000001
물류::주문::13::등급, long, 0000000000000002
물류::주문::13::목적지, long, 0000000000000004
물류::주문::13::보상, long, 000000000000006E
물류::주문::13::알칸, long, 0000000000000004
물류::주문::13::유형, string, 8006EC9DBCEBB098
물류::주문::13::이름, string, 8006EC9790ED94BD
물류::주문::13::창고, long, 0000000000000001
물류::주문::14::등급, long, 0000000000000002
물류::주문::14::목적지, long, 0000000000000002
물류::주문::14::보상, long, 00000000000000B6
물류::주문::14::알칸, long, 0000000000000006
물류::주문::14::유형, string, 8006EAB7B9EBB984
물류::주문::14::이름, string, 8006EC8BA0ED9994
물류::주문::14::창고, long, 0000000000000001
물류::주문틱, long, 0000000000000006
물류::참가::d278232c-1a5d-4aad-b93c-42f29115bd93, offlineplayer, 810475756964800455554944820B6D6F73747369676269747304D278232C1A5D4AAD0C6C656173747369676269747304B93C42F29115BD93
물류::창고::1, location, 8605776F726C6480FF0000000181046E616D65208005776F726C64017809404F000000000000017909C04E000000000000017A0940200000000000000570697463680800000000037961770800000000
물류::창고::2, location, 8605776F726C6480FF0000000181046E616D65208005776F726C640178094000000000000000017909C04E000000000000017A0940510000000000000570697463680800000000037961770800000000
물류::창고::3, location, 8605776F726C6480FF0000000181046E616D65208005776F726C64017809C04D000000000000017909C04E000000000000017A0940200000000000000570697463680800000000037961770800000000
물류::창고::4, location, 8605776F726C6480FF0000000181046E616D65208005776F726C640178094000000000000000017909C04E000000000000017A09C04A0000000000000570697463680800000000037961770800000000
물류::창고이름::1, string, 800CEB8F99EBB680ECB0BDEAB3A0
물류::창고이름::2, string, 800CEB82A8EBB680ECB0BDEAB3A0
물류::창고이름::3, string, 800CEC849CEBB680ECB0BDEAB3A0
물류::창고이름::4, string, 800CEBB681EBB680ECB0BDEAB3A0
물류::페이즈, string, 8009EC84B1EC8898EAB8B0
옥따::거주::3f557afd-041e-4641-b850-7bcf627f08d8, long, 0000000000000013
옥따::거주::d278232c-1a5d-4aad-b93c-42f29115bd93, long, 0000000000000000
